Epoch,Time,LR,Loss,Loss_data,Loss_T_bound,Loss_NSE,Loss_EE,Loss_conti,MAE_u,MAE_v,MAE_w,MAE_T,MAE_p,COR_u,COR_v,COR_w,COR_T,COR_p
902,10.78,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000012,0.0000237,0.0004415,0.0004381,0.0006510,0.0167136,0.5087681,0.9999710,0.9999624,0.9999711,0.9941068,0.3134626
903,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000225,0.0004360,0.0004345,0.0006111,0.0167357,0.5087728,0.9999715,0.9999616,0.9999750,0.9941002,0.3134817
904,10.78,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000215,0.0004334,0.0004375,0.0006225,0.0167364,0.5087828,0.9999716,0.9999613,0.9999738,0.9941002,0.3135001
905,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000229,0.0004476,0.0004393,0.0006224,0.0167313,0.5087731,0.9999703,0.9999599,0.9999728,0.9941003,0.3134798
906,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000229,0.0004398,0.0004450,0.0006372,0.0167052,0.5087834,0.9999709,0.9999607,0.9999714,0.9941133,0.3135030
907,10.79,0.000010,0.0000003,0.0000002,0.0000011,0.0000006,0.0000012,0.0000230,0.0004375,0.0004436,0.0006218,0.0166993,0.5087805,0.9999710,0.9999605,0.9999747,0.9941215,0.3135156
908,10.77,0.000010,0.0000003,0.0000002,0.0000012,0.0000006,0.0000012,0.0000234,0.0004352,0.0004385,0.0006185,0.0167221,0.5087790,0.9999709,0.9999607,0.9999741,0.9941151,0.3135347
909,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000224,0.0004274,0.0004390,0.0006380,0.0166624,0.5087753,0.9999726,0.9999626,0.9999717,0.9941441,0.3135178
910,10.79,0.000010,0.0000002,0.0000002,0.0000006,0.0000006,0.0000012,0.0000224,0.0004172,0.0004164,0.0006298,0.0166486,0.5087696,0.9999742,0.9999663,0.9999734,0.9941484,0.3135249
911,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000217,0.0004112,0.0004089,0.0005751,0.0166293,0.5087850,0.9999754,0.9999670,0.9999785,0.9941611,0.3135536
912,10.78,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000228,0.0004360,0.0004463,0.0006373,0.0166727,0.5087941,0.9999709,0.9999604,0.9999717,0.9941376,0.3135520
913,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000214,0.0004502,0.0004502,0.0006493,0.0166553,0.5087846,0.9999689,0.9999593,0.9999713,0.9941461,0.3135582
914,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000212,0.0004312,0.0004308,0.0006162,0.0166465,0.5087846,0.9999717,0.9999622,0.9999741,0.9941559,0.3135495
915,10.76,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000219,0.0004166,0.0004296,0.0006252,0.0166477,0.5087836,0.9999736,0.9999633,0.9999726,0.9941498,0.3135577
916,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000220,0.0004373,0.0004463,0.0006465,0.0166458,0.5087975,0.9999709,0.9999599,0.9999704,0.9941528,0.3135837
917,10.78,0.000010,0.0000002,0.0000002,0.0000013,0.0000006,0.0000012,0.0000234,0.0004399,0.0004419,0.0006428,0.0166261,0.5087785,0.9999712,0.9999608,0.9999710,0.9941638,0.3135754
918,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000223,0.0004405,0.0004395,0.0006304,0.0166227,0.5087933,0.9999706,0.9999612,0.9999731,0.9941672,0.3135946
919,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000223,0.0004543,0.0004543,0.0006571,0.0166216,0.5087973,0.9999691,0.9999585,0.9999689,0.9941717,0.3136026
920,10.76,0.000010,0.0000003,0.0000002,0.0000022,0.0000006,0.0000012,0.0000265,0.0004393,0.0004305,0.0006500,0.0166007,0.5087955,0.9999721,0.9999638,0.9999713,0.9941833,0.3135746
921,10.76,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000012,0.0000221,0.0004346,0.0004359,0.0006152,0.0165922,0.5087979,0.9999715,0.9999616,0.9999744,0.9941897,0.3135772
922,10.75,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000223,0.0004331,0.0004328,0.0006332,0.0165883,0.5087953,0.9999719,0.9999621,0.9999729,0.9941943,0.3135929
923,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000215,0.0004316,0.0004307,0.0006323,0.0165876,0.5088008,0.9999720,0.9999632,0.9999726,0.9941940,0.3136188
924,10.76,0.000010,0.0000002,0.0000002,0.0000008,0.0000005,0.0000012,0.0000224,0.0004422,0.0004405,0.0006557,0.0165775,0.5087962,0.9999710,0.9999619,0.9999706,0.9941996,0.3136089
925,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000212,0.0004291,0.0004233,0.0006101,0.0165352,0.5087984,0.9999733,0.9999646,0.9999753,0.9942226,0.3136331
926,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000218,0.0004197,0.0004204,0.0005926,0.0165713,0.5087996,0.9999734,0.9999648,0.9999765,0.9942106,0.3136448
927,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000224,0.0004491,0.0004625,0.0006579,0.0165786,0.5088176,0.9999691,0.9999573,0.9999698,0.9942041,0.3136436
928,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000213,0.0004340,0.0004322,0.0006239,0.0165459,0.5088125,0.9999717,0.9999628,0.9999731,0.9942192,0.3136650
929,10.78,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000216,0.0004300,0.0004321,0.0006319,0.0165578,0.5088139,0.9999723,0.9999626,0.9999729,0.9942121,0.3136631
930,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000215,0.0004333,0.0004301,0.0006293,0.0165238,0.5088134,0.9999719,0.9999629,0.9999732,0.9942291,0.3136573
931,10.75,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000210,0.0004281,0.0004277,0.0006164,0.0165092,0.5088194,0.9999725,0.9999636,0.9999743,0.9942356,0.3136935
932,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000214,0.0004505,0.0004524,0.0006513,0.0165257,0.5088121,0.9999688,0.9999585,0.9999708,0.9942291,0.3136643
933,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000215,0.0004513,0.0004443,0.0006373,0.0165151,0.5088231,0.9999698,0.9999604,0.9999728,0.9942355,0.3136850
934,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000214,0.0004301,0.0004365,0.0006499,0.0165025,0.5088181,0.9999719,0.9999622,0.9999707,0.9942412,0.3136526
935,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000218,0.0004039,0.0004140,0.0005925,0.0164551,0.5088248,0.9999754,0.9999661,0.9999762,0.9942645,0.3137163
936,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000223,0.0004468,0.0004530,0.0006477,0.0164908,0.5088212,0.9999695,0.9999592,0.9999709,0.9942529,0.3136978
937,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004275,0.0004313,0.0006291,0.0164649,0.5088324,0.9999725,0.9999631,0.9999726,0.9942631,0.3137099
938,10.78,0.000010,0.0000003,0.0000002,0.0000006,0.0000006,0.0000012,0.0000237,0.0004173,0.0004184,0.0006140,0.0164688,0.5088270,0.9999743,0.9999649,0.9999740,0.9942614,0.3137131
939,10.76,0.000010,0.0000002,0.0000002,0.0000012,0.0000006,0.0000012,0.0000224,0.0004386,0.0004348,0.0006352,0.0164585,0.5088280,0.9999712,0.9999620,0.9999726,0.9942696,0.3136818
940,10.76,0.000010,0.0000002,0.0000002,0.0000009,0.0000005,0.0000011,0.0000220,0.0004309,0.0004331,0.0006211,0.0164636,0.5088340,0.9999719,0.9999624,0.9999743,0.9942715,0.3137271
941,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000220,0.0004372,0.0004332,0.0006529,0.0164291,0.5088343,0.9999712,0.9999624,0.9999713,0.9942821,0.3137267
942,10.75,0.000010,0.0000003,0.0000002,0.0000014,0.0000006,0.0000012,0.0000234,0.0004450,0.0004570,0.0006607,0.0164728,0.5088339,0.9999697,0.9999577,0.9999681,0.9942659,0.3137030
943,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000231,0.0004251,0.0004349,0.0006177,0.0164141,0.5088317,0.9999726,0.9999617,0.9999735,0.9942992,0.3137455
944,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000217,0.0004306,0.0004322,0.0006153,0.0164073,0.5088412,0.9999721,0.9999632,0.9999744,0.9943020,0.3137290
945,10.77,0.000010,0.0000003,0.0000002,0.0000018,0.0000006,0.0000012,0.0000238,0.0004610,0.0004545,0.0006520,0.0164354,0.5088298,0.9999684,0.9999583,0.9999713,0.9942864,0.3137316
946,10.75,0.000010,0.0000002,0.0000001,0.0000011,0.0000005,0.0000011,0.0000222,0.0004402,0.0004417,0.0006126,0.0164178,0.5088440,0.9999707,0.9999605,0.9999747,0.9942956,0.3137547
947,10.75,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000220,0.0004663,0.0004681,0.0007020,0.0164273,0.5088395,0.9999669,0.9999565,0.9999653,0.9942847,0.3137598
948,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000216,0.0004658,0.0004601,0.0006576,0.0164122,0.5088494,0.9999667,0.9999565,0.9999701,0.9942982,0.3137552
949,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000220,0.0004403,0.0004418,0.0006302,0.0163704,0.5088468,0.9999707,0.9999607,0.9999728,0.9943149,0.3137721
950,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004552,0.0004582,0.0006646,0.0163795,0.5088474,0.9999684,0.9999582,0.9999694,0.9943115,0.3137744
951,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000225,0.0004363,0.0004395,0.0006395,0.0163625,0.5088438,0.9999710,0.9999612,0.9999716,0.9943193,0.3137943
952,10.76,0.000010,0.0000003,0.0000002,0.0000021,0.0000006,0.0000012,0.0000250,0.0004326,0.0004289,0.0006179,0.0163479,0.5088397,0.9999725,0.9999633,0.9999744,0.9943287,0.3137851
953,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000213,0.0004475,0.0004471,0.0006409,0.0163809,0.5088586,0.9999695,0.9999597,0.9999716,0.9943202,0.3138037
954,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000222,0.0004422,0.0004429,0.0006471,0.0163435,0.5088555,0.9999706,0.9999607,0.9999709,0.9943354,0.3138019
955,10.74,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000216,0.0004389,0.0004373,0.0006197,0.0163591,0.5088574,0.9999715,0.9999611,0.9999738,0.9943384,0.3138032
956,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000211,0.0004400,0.0004353,0.0006220,0.0163287,0.5088612,0.9999709,0.9999616,0.9999737,0.9943467,0.3138012
957,10.78,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000011,0.0000220,0.0004389,0.0004358,0.0006285,0.0163212,0.5088651,0.9999709,0.9999620,0.9999726,0.9943510,0.3138103
958,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000217,0.0004470,0.0004390,0.0006129,0.0163459,0.5088539,0.9999698,0.9999597,0.9999746,0.9943487,0.3137926
959,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000215,0.0004238,0.0004244,0.0006080,0.0162990,0.5088606,0.9999731,0.9999636,0.9999743,0.9943675,0.3138188
960,10.79,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000221,0.0004499,0.0004518,0.0006182,0.0163151,0.5088630,0.9999692,0.9999579,0.9999747,0.9943635,0.3138286
961,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000214,0.0004371,0.0004379,0.0006169,0.0162859,0.5088695,0.9999708,0.9999607,0.9999738,0.9943757,0.3138394
962,10.76,0.000010,0.0000003,0.0000002,0.0000007,0.0000006,0.0000011,0.0000234,0.0004306,0.0004523,0.0006627,0.0162879,0.5088711,0.9999721,0.9999598,0.9999674,0.9943637,0.3138701
963,10.76,0.000010,0.0000003,0.0000002,0.0000009,0.0000006,0.0000011,0.0000231,0.0004447,0.0004380,0.0006480,0.0162857,0.5088600,0.9999712,0.9999610,0.9999707,0.9943756,0.3138601
964,10.82,0.000010,0.0000003,0.0000002,0.0000007,0.0000006,0.0000012,0.0000231,0.0004665,0.0004709,0.0006588,0.0162991,0.5088690,0.9999663,0.9999549,0.9999703,0.9943718,0.3138438
965,11.96,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000212,0.0004273,0.0004247,0.0006115,0.0162491,0.5088580,0.9999726,0.9999636,0.9999741,0.9943921,0.3138675
966,10.75,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000214,0.0004494,0.0004429,0.0006419,0.0162566,0.5088797,0.9999695,0.9999598,0.9999713,0.9943903,0.3138596
967,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004361,0.0004299,0.0006235,0.0162150,0.5088754,0.9999719,0.9999626,0.9999737,0.9944103,0.3138772
968,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000222,0.0004101,0.0004262,0.0006298,0.0162137,0.5088750,0.9999749,0.9999642,0.9999718,0.9944091,0.3139033
969,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000219,0.0004521,0.0004517,0.0006397,0.0162052,0.5088778,0.9999695,0.9999588,0.9999719,0.9944146,0.3138934
970,10.76,0.000010,0.0000002,0.0000002,0.0000007,0.0000006,0.0000012,0.0000224,0.0004264,0.0004362,0.0006330,0.0161972,0.5088752,0.9999731,0.9999628,0.9999723,0.9944206,0.3139069
971,10.76,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000011,0.0000236,0.0004478,0.0004348,0.0006713,0.0162158,0.5088739,0.9999707,0.9999619,0.9999689,0.9944125,0.3139237
972,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000216,0.0004365,0.0004393,0.0006230,0.0162140,0.5088711,0.9999712,0.9999605,0.9999731,0.9944172,0.3139185
973,10.78,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000213,0.0004502,0.0004481,0.0006297,0.0161984,0.5088740,0.9999692,0.9999582,0.9999728,0.9944208,0.3138889
974,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000222,0.0004451,0.0004598,0.0006506,0.0162272,0.5088775,0.9999695,0.9999569,0.9999698,0.9944094,0.3139316
975,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000221,0.0004388,0.0004421,0.0006362,0.0161747,0.5088694,0.9999715,0.9999610,0.9999714,0.9944299,0.3139363
976,10.75,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000224,0.0004243,0.0004217,0.0006021,0.0161562,0.5088752,0.9999733,0.9999639,0.9999755,0.9944401,0.3139491
977,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000213,0.0004381,0.0004381,0.0006408,0.0161448,0.5088753,0.9999710,0.9999611,0.9999723,0.9944472,0.3139234
978,10.76,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000011,0.0000225,0.0004417,0.0004513,0.0006523,0.0161739,0.5088785,0.9999701,0.9999583,0.9999696,0.9944389,0.3139449
979,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000230,0.0004358,0.0004412,0.0006494,0.0161563,0.5088915,0.9999714,0.9999606,0.9999704,0.9944397,0.3139323
980,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000217,0.0004364,0.0004433,0.0006625,0.0161407,0.5088893,0.9999707,0.9999611,0.9999689,0.9944491,0.3139726
981,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000006,0.0000011,0.0000223,0.0004180,0.0004216,0.0005924,0.0160845,0.5088845,0.9999740,0.9999656,0.9999776,0.9944823,0.3139400
982,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000214,0.0004302,0.0004246,0.0006109,0.0160856,0.5088935,0.9999724,0.9999638,0.9999752,0.9944805,0.3139720
983,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004402,0.0004357,0.0006355,0.0160941,0.5088854,0.9999710,0.9999621,0.9999731,0.9944758,0.3139840
984,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000216,0.0004350,0.0004352,0.0006323,0.0160949,0.5088876,0.9999715,0.9999619,0.9999728,0.9944806,0.3139837
985,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000212,0.0004422,0.0004410,0.0006381,0.0160980,0.5088985,0.9999704,0.9999605,0.9999726,0.9944853,0.3139797
986,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000218,0.0004504,0.0004557,0.0006518,0.0161195,0.5089081,0.9999692,0.9999580,0.9999701,0.9944749,0.3139988
987,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000211,0.0004499,0.0004461,0.0006467,0.0160694,0.5089055,0.9999698,0.9999598,0.9999713,0.9944936,0.3139976
988,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000215,0.0004392,0.0004438,0.0006202,0.0160783,0.5088988,0.9999707,0.9999603,0.9999743,0.9945027,0.3140047
989,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000011,0.0000214,0.0004126,0.0004107,0.0005900,0.0160651,0.5088969,0.9999748,0.9999664,0.9999768,0.9945058,0.3140179
990,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004301,0.0004280,0.0006275,0.0160568,0.5089094,0.9999724,0.9999632,0.9999731,0.9945049,0.3140327
991,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000214,0.0004444,0.0004442,0.0006431,0.0160808,0.5089049,0.9999703,0.9999601,0.9999717,0.9944949,0.3140430
992,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000215,0.0004659,0.0004608,0.0006610,0.0160662,0.5089086,0.9999670,0.9999568,0.9999694,0.9945068,0.3140315
993,10.78,0.000010,0.0000002,0.0000002,0.0000009,0.0000005,0.0000011,0.0000227,0.0004331,0.0004407,0.0006288,0.0160309,0.5089028,0.9999721,0.9999613,0.9999725,0.9945187,0.3140512
994,10.78,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000209,0.0004387,0.0004369,0.0006318,0.0160458,0.5089094,0.9999709,0.9999619,0.9999725,0.9945148,0.3140359
995,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000207,0.0004332,0.0004279,0.0006332,0.0160028,0.5089133,0.9999723,0.9999644,0.9999728,0.9945386,0.3140673
996,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000218,0.0004516,0.0004478,0.0006257,0.0160506,0.5089081,0.9999691,0.9999585,0.9999738,0.9945205,0.3140433
997,10.79,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000212,0.0004303,0.0004376,0.0006216,0.0160183,0.5089097,0.9999722,0.9999617,0.9999728,0.9945375,0.3140551
998,10.79,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000210,0.0004280,0.0004336,0.0006138,0.0160194,0.5089067,0.9999725,0.9999624,0.9999738,0.9945388,0.3140820
999,10.76,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000213,0.0004359,0.0004396,0.0006258,0.0160074,0.5089085,0.9999714,0.9999608,0.9999726,0.9945388,0.3140826
1000,10.77,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000011,0.0000223,0.0004406,0.0004416,0.0006401,0.0160161,0.5089116,0.9999706,0.9999602,0.9999712,0.9945378,0.3141020
